id,source,split,topic,question,short_answer,evidence,options,correct_answer
casimedicos_56_76,CasiMedicos,test,ENDOCRINOLOGY,"Caso clinico: Niña de 14 años que consulta por disminución del crecimiento desde hace 2-3 años previamente normal (aporta datos) y que las demás niñas de su edad tienen un mayor desarrollo físico y sexual. Últimamente tiene cefaleas y problemas visuales que nota en clase y al estudiar. No ha tenido la menarquia ni polidipsia o poliuria. Exploración: talla baja situada en-2.1 desviaciones estándar, proporciones corporales normales, poco vello pubiano y desarrollo mamario. La campimetría muestra hemianopsia parcial temporal izquierda. Edad ósea: retraso de 2 años. Analítica general normal. Gonadotrofinas (FSH y LH) y estradiol bajos. ¿Cuál le parece la respuesta más idónea?","La disminución del crecimiento y desarrollo sexual, edad ósea retrasada, cefalea y alteración visual sugieren déficit hormonal y compromiso del quiasma óptico.","La respuesta 2 es falsa (Síndrome Turner: estradiol bajo y gonadotrofinas elevadas), los tumores cerebrales que afectan hipotálamo-hipófisis sin dan gonadotrofinas bajas (5 falsa), y parece obvio que los defectos de refracción no dan hemianopsia (3 y 4 falsas).","{'1': 'La disminución del crecimiento y desarrollo sexual, edad ósea retrasada, cefalea y alteración visual sugieren déficit hormonal y compromiso del quiasma óptico.', '2': 'Al ser una niña en edad puberal, lo más probable es que su disminución de crecimiento y retraso sexual sean debidos a un síndrome de Turner.', '3': 'No debe tener un tumor hipotalámico por la ausencia de poliuria y polidipsia. Seguramente tenga retraso constitucional y su problema visual sea de refracción.', '4': 'Un déficit de hormona de crecimiento puede explicar el retraso del desarrollo y estradiol bajo. Valorar si precisa gafas, por sus cefaleas y alteraciones visuales.', '5': 'Podría tener un craneofaringioma, pero sería raro que no hubiera dado síntomas antes. Además, no justificaría las gonadotrofinas y estradiol bajos.'}",1
casimedicos_409_191,CasiMedicos,test,PRIMARY CARE,"Caso clinico: Acude al domicilio de un paciente oncológico que últimamente no tiene bien controlado el dolor. En la exploración física parece que no hay evidencia de progresión tumoral, no revela ningún dato de interés de lo conocido previamente. En la anamnesis el cuidador principal manifiesta que el paciente tiene dolor a las 8 h de haber recibido la dosis basal pautada de morfina cada 12 h. CORRECT ANSWER: 1",Tolerancia,La respuesta correcta es la 1. El enunciado define perfectamente un fenómeno de tolerancia en el que el paciente se ha “acostumbrado” a la dosis y necesita más para poder tener el mismo efecto analgésico.,"{'1': 'Tolerancia', '2': 'Hiperalgesia', '3': 'Dependencia', '4': 'Ineficacia', '5': 'nan'}",1
casimedicos_179_98,CasiMedicos,test,HEMATOLOGY,"Caso clinico: Una mujer de 33 años consulta por epistaxis de repetición, petequias y equimosis. Las pruebas de laboratorio muestran trombocitopenia con un recuento plaquetario de 4000 plaque­tas/microlitro. ¿Cuál de las siguientes afirmaciones es FALSA respecto al diagnóstico de PTI?",El análisis de médula ósea muestra un número disminuido de megacariocitos sin otras alteraciones.,"Ante una trombocitopenia aislada no hay que perder de vista la exploración física; así, la presencia de adenopatías nos obliga a descartar la presencia de un linfoma, por ejemplo. La 1 es correcta. Al realizar una biopsia-aspirado de médula ósea se ve que el número de megacariocitos es normal o incluso está aumentado, el fallo no está en la médula sino en la sangre periférica, donde se destruyen las plaquetas. La respuesta falsa es la 2.","{'1': 'La presencia de adenopatías o esplenomega\xadlia en la exploración física sugiere un diag\xadnóstico diferente de PTI.', '2': 'El análisis de médula ósea muestra un número disminuido de megacariocitos sin otras alteraciones.', '3': 'El hemograma completo muestra trombocitopenia aislada con plaquetas a menudo gran\xaddes, sin anemia salvo que exista una hemo\xadrragia importante o hemólisis autoinmune asociada (síndrome de Evans).', '4': 'El diagnóstico de PTI se establece por exclu\xadsión de otros procesos causantes de tromboci\xadtopenia.', '5': 'La determinación de anticuerpos antiplaque\xad tarios no es precisa para establecer el diag\xadnóstico.'}",2
casimedicos_353_161,CasiMedicos,test,GYNECOLOGY AND OBSTETRICS,"Caso clinico: Mujer de 27 años remitida a consulta de ginecología para su valoración refiriendo dispareunia desde hace unos 8 meses, junto con disquecia y rectorragia ocasional coincidiendo con la menstruación desde hace 3-4 meses. También refiere dismenorrea desde hace años que controla bien con ibuprofeno. Lleva intentando quedarse embarazada unos 16 meses sin haberlo conseguido aún. En la exploración ginecológica tan sólo se aprecia dolor al presionar fondo de saco vaginal posterior. ¿Qué prueba considera Ud que le permitiría llegar al diagnóstico de certeza de su patología?",Laparoscopia diagnóstica.,"Es un caso típico de endometriosis profunda, con implantes diferentes partes de la pelvis. El diagnóstico definitivo nos lo dará la anatomía patológica, así que para ello tenemos que hacer Laparoscopia y enviar a AP.","{'1': 'Ecografía transvaginal.', '2': 'Laparoscopia diagnóstica.', '3': 'Resonancia magnética.', '4': 'Colonoscopia.', '5': 'nan'}",2
casimedicos_438_119,CasiMedicos,test,EPIDEMIOLOGY AND PREVENTIVE MEDICINE,"Caso clinico: Mujer de 38 años de edad de profesión veterinaria, encargada de la vigilancia de animales salvajes y de ayudar a partos de ganado doméstico. Comienza con un cuadro de fiebre alta con escalofríos, cefalea, mialgias y tos no productiva que interpreta como un proceso gripal. Acude por presentar dolor torácico. En la radiografía de tórax se objetivan infiltrados pulmonares bilaterales en campos inferiores. Se realiza una prueba serológica con elevación de titulos de anticuerpos frente a antígenos en fase II. ¿Cual de las siguientes afirmaciones es CIERTA?",La mortalidad en las formas agudas es casi inexistente.,"Como posible enfermedad consideraría la Brucelosis, típica del ganado (leche, aborto, secreciones genitales…). Se presenta con una sintomatología de cuadro pseudogripal (cefalea, artalgias, mialgias, fiebre…) y otros síntomas en función de la vía de entrada. En el caso de nuestro caso, al asistir partos de animales la entrada es por vía respiratoria por lo que los infiltrados pulmonares y el dolor torácico se deben a la bacteria. El tratamiento varía en función de la afectación y la mortalidad es muy baja, casi nula. Siendo más preocupante su morbilidad y la afectación en embarazadas. Importante: es muy frecuente en trabajadores de ganado (veterinarios, granjeros, mataderos…) si lees algo tipo “asiste partos de animales de ganado”, “trabaja en granja”, “es veterinario” sospecha Brucelosis.","{'1': 'La forma de trasmisión de esta entidad es por garrapatas.', '2': 'Tanto la doxiciclina como la hidroxicloroquina son eficaces para tratar las formas agudas de esta enfermedad.', '3': 'En su forma aguda también presenta, generalmente, elevación de anticuerpos frente a antígenos en fase l.', '4': 'La mortalidad en las formas agudas es casi inexistente.', '5': 'nan'}",4
casimedicos_579_108,CasiMedicos,test,NEUROLOGY,"Caso clinico: Varón de 49 años que ingresa en UCI por un traumatismo craneoencefálico tras un accidente laboral. En la exploración física no abre ojos, no emite sonidos antes de ser intubado y presenta extensión de extremidades al estímulo nociceptivo. Se coloca un sensor de presión intracraneal y debe realizarse una craneotomía descompresiva por una hemorragia intraparenquimatosa. ¿Cuál de las siguientes afirmaciones es correcta?:",El flujo vascular cerebral aumenta con la hipercapnia y la acidosis.,La hipercapnia y la acidosis producen vasodilatación que provocan aumento del flujo sanguíneo cerebral. Según la exploración descrita el Glasgow es de 4 (O1V1M2). La presión de perfusión cerebral es la presión arterial media menos la presión intracraneal. El edema cerebral en el que se produce edema celular por introducción de líquido extracelular a compartimento intracelular es el citotóxico.,"{'1': 'A su llegada se encuentra en un coma de la escala de Glasgow de 7.', '2': 'La presión de perfusión cerebral es la presión arterial media más la presión intracraneal.', '3': 'El edema cerebral vasogénico se produce por edema celular, rotura de la membrana y muerte celular.', '4': 'El flujo vascular cerebral aumenta con la hipercapnia y la acidosis.', '5': 'nan'}",4
casimedicos_212_88,CasiMedicos,test,GENERAL SURGERY,"Caso clinico: A un hombre de 45 años de edad se le realiza una vagotomía troncular y antrectomía con reconstrucción tipo Billroth II, por padecer una enfermedad ulcerosa péptica crónica con estenosis píloro-duodenal. Seis semanas después de la cirugía refiere que poco tiempo después (menos de media hora) de las ingestas presenta estado nauseoso, astenia y sudoración, mareos y retortijones abdominales generalmente acompañados de despeños diarreicos. ¿Cuál de las siguientes es la actitud más adecuada para su manejo inicial?",Seguir unas medidas dietéticas concretas.,"Las respuestas 1, 2 y 5 son tratamientos adecuados para el síndrome de dumping o postgastrectomía, pero la pregunta está enfocada al manejo inicial, por lo que la respuesta más adecuada parece la 2.","{'1': 'Aplicar tratamiento con un inhibidor de la somatostatina (octreótido).', '2': 'Seguir unas medidas dietéticas concretas.', '3': 'Realizar un tratamiento de prueba con una benzodiacepina.', '4': 'Realizar la búsqueda de un probable tumor neuroendocrino (p.ej. carcinoide).', '5': 'Indicar tratamiento quirúrgico para efectuar una gastroyeyunostomía antiperistáltica en Y de Roux.'}",2
casimedicos_507_89,CasiMedicos,test,PSYCHIATRY,"Caso clinico: Un hombre de 46 años con trastorno bipolar es llevado a urgencias tras una sobreingesta de carbonato de litio. En la exploración destaca temblor intenso, ataxia, disartria, mioclonías y fasciculaciones. La litemia es de 4,1 mEq/L (toxicidad > 1,6 mEq/L). ¿Cuál de las siguientes opciones terapéutica estaría más indicada?:",Hemodiálisis.,Ojito con el litio. Se han visto intoxicaciones con litemias normales. No es rara-sobre todo por interacciones-. Un fármaco muy eficaz si todo el mundo está prevenido.,"{'1': 'Aminofilina asociado a un catártico.', '2': 'Carbón activado.', '3': 'Hemodiálisis.', '4': 'Diuresis forzada.', '5': 'nan'}",3
casimedicos_552_89,CasiMedicos,test,DERMATOLOGY,"Caso clinico: Niña de 4 años que presenta fiebre alta de 6 días de evolución. En la exploración clínica presenta un exantema eritematoso maculopapular en tronco y zona genital, con tendencia a la confluencia, sin llegar a ser escarlatiniforme; inyección conjuntival sin secreciones y labios rojos con lengua aframbuesada. Presenta también eritema con edema en manos y pies y una adenopatía cervical unilateral de 2 cm de diámetro. CORRECT ANSWER: 1",Enfermedad de Kawasaki.,"No hay lugar a dudas, no están dando los criterios diagnósticos de una enfermedad de Kawasaki (fiebre de varios días de evolución, exantema, inyección conjuntival, labios rojos, lengua aframbuesada, edema de partes acrales y adenopatía).","{'1': 'Enfermedad de Kawasaki.', '2': 'Sarampión.', '3': 'Rubeola.', '4': 'Escarlatina.', '5': 'nan'}",1
casimedicos_598_181,CasiMedicos,test,RHEUMATOLOGY,"Caso clinico: Varón de 67 años que presenta un cuadro de 3 meses de duración de astenia y febrícula, a la que se añade en el último mes obstrucción nasal con emisión de moco con algunos coágulos. En los últimos días nota dolor en el ojo derecho y asimetría respecto al contralateral. En la exploración física se objetiva proptosis del globo ocular derecho y la inspección de las fosas nasales constata una mucosa eritematosa con costras serohemáticas. El resto de la exploración es normal. Los análisis de sangre (hemograma, función renal y hepática) son normales, a excepción de una VSG de 65 mm/h; en el análisis de orina se detecta microhematuria y proteinuria de 520 mg/24h. ¿Cuál es el diagnóstico inicial más probable?",Granulomatosis con poliangitis.,"En este paciente, presenta una granulomatosis con poliangitis antes conocida como granulomatosis de Wegener. Nos comentan en el caso clínico la afectación otorrinolaringológica que está presente en el 92% de los pacientes. A nivel pulmonar nos comenta que ha presentado moco con algún coágulo, este tipo de afectación está presente en el 85% de los pacientes. También al acabar el caso, nos comentan el análisis de orina con una glomerulonefritis que están presentes en el 77% de los pacientes.","{'1': 'Granulomatosis eosinofílica con poliangitis.', '2': 'Poliangitis microscópica.', '3': 'Granulomatosis con poliangitis.', '4': 'Poliarteritis nudosa.', '5': 'nan'}",3
