id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer
sns1064_00328,SNS1064,test,atencion_paliativa.txt,"Para pacientes en los últimos días de vida, ¿qué fármacos son más efectivos para aliviar el dolor, la disnea, las náuseas y vómitos, la ansiedad, el delirium y los estertores?",d) ¿Existe incertidumbre o variabilidad importante sobre cómo los pacientes,La incertidumbre o la variabilidad probablemente no sean importantes.,No se ha realizado revisión sistemática del tema.,,,
sns1064_00329,SNS1064,train,atencion_paliativa.txt,"Para pacientes en los últimos días de vida, ¿qué fármacos son más efectivos para aliviar el dolor, la disnea, las náuseas y vómitos, la ansiedad, el delirium y los estertores?",k) ¿Es factible la implementación de la opción?,Sí.,No se ha realizado revisión sistemática del tema. – Información adicional: no se han identificado factores que puedan afectar de forma sustancial a la factibilidad de las recomendaciones.,,,
sns1064_00330,SNS1064,train,atencion_paliativa.txt,"Para pacientes en los últimos días de vida, ¿qué fármacos son más efectivos para aliviar el dolor, la disnea, las náuseas y vómitos, la ansiedad, el delirium y los estertores?",b) ¿Cuál es la magnitud de los efectos indeseables esperados?,Pequeña.,"Dos de los estudios incluidos analizaron las diferencias entre el butilbromuro de hioscina y el octeótrido, y no encontraron dife- rencias entre ambos en los efectos adversos boca seca y sedación/mareo (133-135). – Información adicional: desde el punto de vista del GEG los fármacos más frecuente- mente empleados en la práctica clínica son generalmente bien tolerados.",,,
sns1064_00331,SNS1064,train,atencion_paliativa.txt,"¿Cuáles son los factores asociados a una buena comunicación en los últimos días de vida entre el paciente, sus allegados y los profesionales sanitarios que lo atienden?",f) ¿Cuál es la magnitud de los recursos requeridos (costes)?,Costes y reducción de costes insignificantes.,"No se ha localizado ningún estudio que describa de forma explícita el uso de recursos (costes) o estudios de evaluación eco- nómica – Información adicional: el GEG considera que el coste de la comunicación podría ser considerado bajo en relación con beneficios netos. Además, cabe destacar que la revi- sión aborda cuestiones relacionadas con el contenido y la forma de la comunicación, por lo que recomendaciones realizadas podrían no tener un impacto directo impor- tante en el uso de recursos y costes. Sin embargo, el GEG considera que podrían con- siderarse factores relevantes para el uso de recursos y costes algunos factores como el tiempo necesario para la comunicación, la disponibilidad de espacios adecuados y de recursos de formación sobre comunicación para los profesionales.",,,
sns1064_00332,SNS1064,train,atencion_paliativa.txt,"Para pacientes en los últimos días de vida, ¿qué fármacos son más efectivos para aliviar el dolor, la disnea, las náuseas y vómitos, la ansiedad, el delirium y los estertores?",j) ¿Es aceptable la opción para los agentes implicados?,Probablemente sí.,"No se ha realizado una revisión sistemática sobre el tema. – Información adicional: desde el punto de vista del GEG los tratamientos para el ade- cuado control del dolor serán generalmente aceptables por los pacientes y familiares. Sin embargo, el GEG discute que los mitos y miedos que rodean al uso de opioi- des en profesionales, pacientes y familia pueden ser una de las principales barreras para un manejo adecuado del dolor. Otra barrera para su aceptabilidad podría ser la presencia de efectos adversos o la dificultad de su valoración en algunas situaciones (por ejemplo, en pacientes con demencia o delirium). El correcto uso de opioides (escalada proporcional a la intensidad del dolor, uso de antieméticos, entre otros) puede mejorar la tolerabilidad a los opioides y, por tanto, su aceptabilidad. Además, es importante tener en cuenta las preferencias de los pacientes y sus allegados, y las posibles preocupaciones o dudas que puedan surgir con respecto al efecto de los fár- macos empleados para el control del dolor en los últimos días (por ejemplo, sedación o aceleramiento de la muerte). Si bien se debe siempre perseguir un correcto control del dolor, también debemos explicar al paciente y a los cuidadores que uno de los efectos de la medicación opioide es el aumento del grado de sedación. El paciente puede libremente considerar que un nivel mejor de control de dolor puede no ser deseable en esta situación si ello trae implícita una mayor sedación. Inversamente, algunos pacientes pueden aceptar un cierto nivel de sedación para obtener el adecuado control del dolor. Por otra parte, un aumento de los opioides por encima del nivel necesario o su empleo sistemático en ausencia de dolor como complemento para la sedación no son una estrategia correcta.",,,
sns1064_00333,SNS1064,test,atencion_paliativa.txt,"¿Cuáles son los factores asociados a una buena comunicación en los últimos días de vida entre el paciente, sus allegados y los profesionales sanitarios que lo atienden?",d) ¿Existe incertidumbre o variabilidad importante sobre cómo los pacientes,La incertidumbre o variabilidad no son importantes.,"Se han considerado los factores (barre- ras y facilitadores) para la comunicación en los últimos días, teniendo en cuenta la experiencia y opiniones de los principales agentes implicados (pacientes, familiares y profesionales sanitarios). – Información adicional: desde el punto de vista del GEG los factores socioculturales son de especial relevancia, ya que pueden influir en las necesidades y deseos de infor- mación, así como en el papel de la familia y entorno en el proceso de información y comunicación.",,,
sns1064_00334,SNS1064,test,atencion_paliativa.txt,"Para pacientes en los últimos días de vida, ¿qué fármacos son más efectivos para aliviar el dolor, la disnea, las náuseas y vómitos, la ansiedad, el delirium y los estertores?",g) ¿Cuál es la certeza en torno a la evidencia sobre los recursos requeridos?,No hay estudios incluidos.,No se ha localizado ningún estudio que describa de forma explícita el uso de recursos (costes) o estudios de evaluación eco- nómica. – Información adicional: se han tenido en cuenta los costes unitarios de los diferentes fármacos.,,,
sns1064_00335,SNS1064,train,atencion_paliativa.txt,¿Cuáles son los factores que pueden favorecer la toma de decisiones compartida sobre el plan de cuidados individualizado para los últimos días de vida?,j) ¿Es aceptable la opción para los agentes implicados?,Probablemente sí.,"No se ha realizado una revisión sistemática del tema. – Información adicional: la toma de decisiones compartida y el desarrollo del plan de cuidados deben adaptarse a la capacidad del paciente y sus allegados para decidir y a su interés por participar. En una sociedad que cada vez defiende más la autonomía del paciente y la participación de la ciudadanía en las decisiones en salud, el hecho de que el paciente participe en lo que afecta a su salud y a su vida debería tener buena acogida a priori en la mayor parte de los casos. En cuanto a la aceptabilidad por parte de los profesionales, en la evidencia se han localizado algunos factores que pueden favorecer o actuar como barreras, como las habilidades y la experiencia, los recursos disponibles, la relación médico-paciente, entre otros factores, que pueden afectar a la implementación de las recomendaciones.",,,
sns1064_00336,SNS1064,dev,atencion_paliativa.txt,¿Qué signos y síntomas se deben evaluar cuando sospechamos que un paciente adulto con enfermedad crónica avanzada puede estar en situación de últimos días?,"e) El balance entre los efectos deseables e indeseables esperados, ¿favorece a la",Probablemente favorece a la intervención.,"Descrito en la sección anterior. – Información adicional: desde el punto de vista del grupo de trabajo conocer el pro- nóstico en los últimos días y realizar el diagnóstico situacional es importante para los pacientes y sus familias debido a que permite realizar los cambios oportunos en el plan de cuidados y planificar todas las cuestiones relacionadas con el final de la vida (por ejemplo, decisiones personales y familiares, o relacionadas con el lugar de fallecimiento). Además, según la experiencia en la práctica clínica del grupo podría no existir incertidumbre ni variabilidad importante al respecto, es decir, los pacientes una vez informados de los pros y contras, estarían de acuerdo con la identificación de la SUD.",,,
sns1064_00337,SNS1064,train,atencion_paliativa.txt,"¿En pacientes en sus últimos días de vida, la hidratación artificial es efectiva para mejorar los síntomas y el confort general?",k) ¿Es factible la implementación de la opción?,Sí.,"No se ha llevado a cabo una búsqueda bibliográfica específica. – Información adicional: desde el punto de vista del GEG, las recomendaciones realiza- das podrían ser implementadas en cualquier ámbito y situación en la que se encuen- tre un paciente en SUD. No se han identificado en el análisis realizado, factores que pudiesen actuar como barreras, más allá de los factores previamente mencionados relacionados con la aceptabilidad.",,,
sns1064_00338,SNS1064,train,atencion_paliativa.txt,"Para pacientes en los últimos días de vida, ¿qué fármacos son más efectivos para aliviar el dolor, la disnea, las náuseas y vómitos, la ansiedad, el delirium y los estertores?","h) El coste-efectividad de la intervención, ¿favorece a la intervención o a la",Probablemente favorece a la intervención. GUÍA DE PRÁCTICA CLÍNICA SOBRE ATENCIÓN PALIATIVA AL ADULTO EN SITUACIÓN DE ÚLTIMOS DÍAS 81,No se ha identificado ningún estudio de evaluación económica. – Información adicional: el GEG considera que el incremento del coste está justificado en relación al beneficio (control del dolor).,,,
