id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer,year,correct_option
sns1064_01019,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean bi aldiz erabil daiteke dabigatran 150 mg?",j) Zein izango litzateke ekitatearen eragina osasunean?,Seguruenik murriztua.,"Ez zen aurkitu emaitzak egiteko erabil zitezkeen azterlanik.

Ez da identifikatu pazienteen ekitate-aldaketei buruzko alderdi espezifikorik, 150 mg-ko dabigatranaren preskripzioari dagokionez. GEGren iritziz, gomendioak, seguruenik, ekitatea areagotzea ahalbidetuko luke; izan ere, dabigatrán 150 mg jaso dezaketen pazienteen kopurua handitzeko aukera emango luke. GKEak agerian utzi zuen warfarina erabiltzeak osasun-zentrora behin eta berriz bisitak egitera behartuko lukeela, INR kontrolak egiteko. Gehienetan, senideek lagunduta, ekitate hori murriztu ahal izango lukete (lehen tratamendu egokia izateko aukera), paziente horien atxikimendua eta irisgarritasuna. Gomendioa Warfarina-ren aurrean (literaturan eskuragarri dauden konparatzaile gehiago eta proposatutako inklusio- eta lehenespen-irizpideak ez zeudenez) dagoen ebidentzia aztertu ondoren, gomendio hau ezarri zen: iktusaren prebentzio sekundarioa eta balbularik gabeko fibrilazio aurikularra adierazten duten paziente helduetan, warfarinaren aurrean (gomendio ahula) edo xabana erabiltzea iradokitzen da. Justifikazioa Jarraian, gomendioetako baten justifikazio laburra erakusten da, azken gomendioa eragin zuten irizpide gakoei dagokienez. Literatura lokalizatuak deskribatzen zuenez, pazienteek nahiago zuten iktus berriak agertzea beste emaitza batzuen aurrean (hilkortasunaren aurrean ere bai), gomendioa ere baldintzatu zuen. Efektu desiragarrien eta nahi ez direnen tamaina txikitzat har zitezkeen. GEGk oso konfiantza txikia erakutsi zuen efektuaren zenbatespenean, batez ere alborapen-arriskuaren eta emaitzen zehaztasunik ezaren ondorioz. Beraz, onura eta arriskuen arteko balantzea ez zen oso argia izango, eta oso ahula izango zen. Jarraian, GEGk egindako gomendiorako irizpide garrantzitsuenei buruz egindako justifikazioen justifikazio zehatzagoa erakusten da. I. Ebidentziaren kalitatea (ziurtasuna) Emaitzen kalitatea baxutzat jo zen heriotza-arriskuagatik (KPIren balioak eta heriotza-kausa gutxi) eta jarraipen laburragatiko heriotza-tasagatik. GEGek erabaki zuen oso kalitate txikikotzat jotzea kausa edo heriotza-tasa oso baxua izatea, oso kausa larriak izatea, oso kaltegarriak izatea eta oso larriak izatea. Pazienteen amaierak baloratzea (balioak eta lehentasunak) GEGren iritziz, ziurrenik ez zegoen ziurgabetasun edo aldakortasun handirik, eta litekeena zen oxabanen onargarritasuna lortzea, ohiko kontrolik behar ez zelako eta erraz administratzeko modua izan zezakeelako. GEGk agerian jarri zuen beste alderdi bat, eta pazienteen onarpena edo lehentasuna erraztu zezakeena, K bitaminan aberatsak diren elikagaiak zaintzeak edo warfarinarekin elkarreraginean aritzen diren botika ugariek eragindako eragozpena saihestea litzateke. III.",,,,,
sns1064_01020,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, 15-20 mg/24 dosietan erabil daiteke rivaroxabana?",h) Zein da eskatutako baliabideei buruzko ebidentziaren inguruko ziurtasuna?,Alta emanda dago.,"Arestian adierazi den bezala, nazio mailako azterlan bakarra aurkitu zen, apixaban, dabigatran eta rivaroxabanen arteko kostu-eraginkortasun erlazioa eta balbularik gabeko fibrilazio aurikularra duten pazienteen azenokumarolaren artekoa alderatzen zituena. Erakutsi zen rivaroxaban zela 43 konparatutako AVACen kostu-zifra altuenak zituen aukera. Ildo horretan, Canal Fontcuberta et al. 2015ek, apixaban eta rivaroxabanen artean konparatzen zuenak, ondorioztatu zuen Apixaban kostu-eraginkorra zela rivaroxaban 53ren aldean.",,,,,
sns1064_01021,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean 2 aldiz erabil daiteke apixabana 5 mg?",d) Zein da ziurtasun globala efektuei buruzko ebidentzian?,Baja ematen du.,"Oro har, GRADE irizpideak saiakuntza klinikoari aplikatzean, emaitzetan konfiantza txikia erakutsi zuen GEGek, batez ere zehaztasunik eza (gertaera gutxi) eta efektuen magnitudea zirela eta. Efektu erlatiboen eta absolutuen kalkuluaren balio nulua KI barne hartzen ez zuten aldagaietan, behatutako efektuarekiko konfiantza handitu egingo zela pentsatu zen, konfiantza moderatu/txikitzat hartuz. Heriotza-aldagaiaren analisian, oso garrantzitsua iruditu zitzaidan gertaera-kopuru txikia eta zenbateslearen konfiantza-tarte zabala, balio nulua baitzekarren. Kasu horretan, konfidantza txikia zegoela kontsideratu zen azterketak emandako emaitza zenbateslearen balioa ezagutzeko aukera ematen zuela.

Balio nulua zuten konfiantza-tartea zuten aldagaien eta GEGeko kideek klinikoki oso garrantzitsutzat jo zituzten iktus berriaren eta odoljario larriaren amaierak. Konfiantza-tarteak ez zuen balio nulurik sartu. Bi aldagai horietan garrantzi txikiagokotzat jo zen gertaera gutxi agertzea. Horregatik, bi aldagaietan hazard ratioaren balioa 0,98 balioan egon arren, kliniko gehienek uste zuten emaitzarekiko konfiantza moderatua izan zitekeela.",,,,,
sns1064_01022,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, 15-20 mg/24 dosietan erabil daiteke rivaroxabana?",i) Esku-hartzearen kostu-eraginkortasunak esku-hartzearen edo esku-hartzearen alde egiten al du?,"Seguruenik, esku-hartzea erraztuko du.","Ez da gaiaren berrikuspen sistematikorik egin. Kostu-eraginkortasunaren emaitzetan konfiantza moderatu egin zela esan daiteke, muga metodologikoak eta azterketa-kopuru mugatua kontuan hartuta. Rivaroxabanek AVACen kostu-emaitza eskaintzen du, Espainian normalean hartzen den efizientzia-atalasetik oso gertu.",,,,,
sns1064_01025,SNS1064,train,prevencion_secundaria_ictus.txt,Ahozko antikoagulatzaile zuzenak vs. K bitamina inhibitzen duten ahozko antikoagulatzaileak erabil daitezke estenosi mitrala duten 18 urtetik gorako pazienteetan iktusa prebenitzeko?,c) Zein da espero diren ondorio kaltegarrien magnitudea?,Ezezaguna da.,"Ez zen aurkitu zuzeneko ahozko antikoagulatzaileen eraginkortasuna eta segurtasuna vs. K bitamina inhibitzen duten ahozko antikoagulatzaileak estenosi mitrala duten paziente helduetan konparatzen zituen ikerketarik, eta, beraz, ezin izan zen identifikatu espero ez ziren efektuen magnitudea.",,,,,
sns1064_01026,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean bi aldiz erabil daiteke dabigatran 150 mg?",i) Esku-hartzearen kostu-eraginkortasunak esku-hartzearen edo esku-hartzearen alde egiten al du?,"Seguruenik, esku-hartzea erraztuko du.","Dabigatran 110 mg-rako adierazitako argitalpenak ere aplika daitezke, Espainiako Osasun Sistema Nazionalaren inguruneko 62 PRAKTIKA KLINIKOKO GIDAK lan horiek dosifikazio horrekin egindako kalkuluak eta kalkuluak ere adierazten baitituzte, eta adierazten dute Dabigatranek kostu-eraginkortasuneko esku-hartzea izan dezakeela, AVAC bakoitzeko 30 000 euroko ohiko erabaki-atalasearen azpitik, nahiz eta beharrezkoa den eraginkortasun-hobekuntzak argi eta garbi frogatzea40,41. Esku-hartzearen eraginkortasun-kostuari buruzko alderdi espezifikorik ez den identifikatu.",,,,,
sns1064_01027,SNS1064,train,prevencion_secundaria_ictus.txt,"Erabili al daiteke LHFren itxiera eta plaketen kontrakoa vs. koagulazioaren aurkakoa, iktusa prebenitzeko bigarren mailako prebentziorako, LHF duten paziente helduetan?",e) Ba al dago ziurgabetasun edo aldakortasun handirik nolakoak diren jakiteko?,Ziurgabetasuna edo aldakortasuna ziurrenik ez dira garrantzitsuak.,"Oro har, GEGk uste zuen ziurgabetasuna edo aldakortasuna ez zirela garrantzitsuak izango, baina ez zen aho batez ikusi, bi adituk agerian utzi baitzuten ziurgabetasuna edo aldakortasuna garrantzitsuak izan zitezkeela ebidentzia berri bat agertzean. Ez ziren alderdi horri buruzko gogoeta gehigarririk jaso GEGeko kideek, ezta xehetasun edo garapen handiagorik ere.",,,,,
sns1064_01028,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, 60 mg erabil daiteke egunean behin?",c) Zein da espero diren ondorio kaltegarrien magnitudea?,Txikia da.,"Odoljario larria edo hemorragia aldagairako iktusa duten pazienteen azpitaldearen analisian ikusitako emaitzak honako hauek izan ziren: 13 gertaera gutxiago 1000 pazientek edoxabanekin tratatutakoak (% 95etik 27tik 5era bitarteko EKIa) eragin absolutu gisa (arrisku-diferentzia) eta 0,84ko HR batekin (% 95etik % 0,67tik 1,06ra). Azterketa lokalizatu batean Japoniako erregistro bateko datuak aztertu ziren. Azterketa horretan, FA ez-balbularra eta 2 urteko jarraipena zuten 7 406 paziente gutxiago izan ziren, hil arte edo iktusa izan arte.",,,,,
sns1064_01029,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean 2 aldiz erabil daiteke apixabana 5 mg?",i) Esku-hartzearen kostu-eraginkortasunak esku-hartzearen edo esku-hartzearen alde egiten al du?,"Seguruenik, esku-hartzea erraztuko du.","Baliabideen atalean sartutako erreferentzia berberak hartu dira kontuan26,27. Kostu-eraginkortasunaren emaitzen gaineko konfiantza metodologia-mugek eta aztertutako azterketa-kopuru mugatuak moderatu zutela pentsa daiteke.",,,,,
sns1064_01030,SNS1064,train,prevencion_secundaria_ictus.txt,Ahozko antikoagulatzaile zuzenak vs. K bitamina inhibitzen duten ahozko antikoagulatzaileak erabil daitezke estenosi mitrala duten 18 urtetik gorako pazienteetan iktusa prebenitzeko?,j) Zein izango litzateke ekitatearen eragina osasunean?,Ezezaguna da.,"Ahozko antikoagulatzaile zuzenen tratamenduak ekitateak osasunean duen eragina aztertuko zuen ikerketarik ez zen aurkitu vs. K bitamina inhibitzen duten ahozko antikoagulatzaileak estenosi mitrala duten paziente helduetan.

GEGren ustez, ekitatearen gaineko eragina ezezaguna zen. ACODri buruzko gomendio guztiak egiteko, sexuaren arabera bereizitako informazio lokalizatua eman zen. Informazio gehigarria ikusi Inplante protesidun balbula-konponketa aukera terapeutikoa da, bihotzeko gaixotasun larria duten pazienteen bizi-kalitatea eta biziraupena hobetzen duena. Balbula anti-zuzenekoa hautatzeko, hainbat faktoreren mende dago: bizi-itxaropena, anti-kontrol-adierazleak, anti-kontrol-adierazleak (kontrako-adierazleak, antikontrol-adierazleak, anti-kontrol-adierazleak, kontro-adieragingailuak, ko-adiseinuak, etab.) dituzten paziente anti-kontrontratagoskontratagoskontratakuntratazepak, kontratakuntratakuntratakuntratakuntratagaiak, kontratakuntratagaiak, kontratakuntratakuntrabakrintratakuntratakuntratakuntratakuntratakuntratuak, kontratakuntra-presodo-kontratakuntratagaiak, kontratagaiak, diagnokatzaile eta abarren aurkako-agertakuntratagaiak eta abar.",,,,,
sns1064_01031,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean 2 aldiz erabil daiteke dabigatran 110 mg?",j) Zein izango litzateke ekitatearen eragina osasunean?,Seguruenik murriztua.,"Ez zen aurkitu emaitzak egiteko erabil zitezkeen azterlanik.

Osasun-ekitatean eragina izan dezakeen alderdi espezifikorik ez da identifikatu. GEGren iritziz, gomendioak, seguruenik, ekitatea areagotzea ekarriko luke, 110 mg dabigatrana jaso dezaketen pazienteen kopurua handitzea ahalbidetuko lukeelako. GEHk agerian utzi zuen warfarina erabiltzeak osasun-zentrora behin eta berriz bisitak egitera behartuko lukeela INR kontrolak egiteko. Gehienetan, familiakoek lagunduta jasoko lukete, adineko biztanleak direlako; horrek ekitatea gutxitu lezake (tratamendu egokia izateko aukera), paziente horien itsasgarritasuna eta irisgarritasuna murriztuko lituzke. Gomendioa Dabigatran 150 mg warfarinaren aurrean dagoen ebidentzia aztertu ondoren (literaturan eskuragarri dauden konparatzaile gehiago ez zeudenez, proposatutako inklusio- eta lehentasun-irizpideekin), gomendio hau ezarri zen: iktusen prebentzio sekundarioa eta balbularik gabeko fibrilazio aurikularra adierazten duten paziente helduetan, dabigatrán 150 mg / 12 ordu erabiltzea iradokitzen da warfarinaren aurrean (ebaluazio ahula gomendatzen da literaturan eskuragarri dauden alderatzaile gehiago ez daudelako, eta gomendio horietako baten justifikazio laburra erakusten da, azken gomendioa eragin zuten irizpide gakoei dagokienez. Ondorio desiragarrien eta nahigabekoen tamaina txikitzat jo daiteke amaiera guztietan, salbu eta miokardioko infartu akutuaren murrizketan, zeina neurrizkotzat har baitaiteke konparazioaren alde (warfarina). 56 PRAKTIKA KLINIKOKO GIDAK SNSan Justifikazio xehekatua Jarraian, GEGren judizioen justifikazio zehatzagoa ageri da, formulatutako gomendiorako irizpide garrantzitsuenetako bakoitzaren gainean. I. Ebidentziaren kalitatea oso baxutzat jo zen saiakuntza klinikoko paziente-talde batetik zetozen desadostasun guztietarako (berriak, hemorragiakoak, absoluzio-efektuak eta efektu larriak). Gogoeta horiek kontuan hartuta, konfiantza globala oso baxutzat jo zen. II. Pazienteen ondorioen balorazioa (balioak eta lehentasunak) GEGk uste zuen ziur aski ez zegoela ziurgabetasun edo aldakortasun handirik, eta dabigatran 150 mg onartuko zela, ohiko kontrolik behar ez zelako eta emateko modu erraza duelako. GEGek nabarmendutako beste alderdi bat, pazienteen onargarritasuna edo lehentasuna erraztu lezakeena, 150 mg-ko dabigazioan k bitaminan aberatsak diren elikagaiak zaintzeak edo warfarinarekin elkarreragiten duten botika kopuru ugariak eragingo lukeen desabantaila saihestea litzateke. III.",,,,,
sns1064_01032,SNS1064,train,prevencion_secundaria_ictus.txt,"Erabili al daiteke LHFren itxiera eta plaketen kontrakoa vs. koagulazioaren aurkakoa, iktusa prebenitzeko bigarren mailako prebentziorako, LHF duten paziente helduetan?",c) Zein da espero diren ondorio kaltegarrien magnitudea?,Moderatua da.,"Mir et al. 2018 azterketak emaitza hauek lortu zituen OR 0,26 (0,07tik 0,82ra)58 odoljario handienaren efektu erlatiboaren analisian. Ondorio absolutu gisa (arriskuen diferentzia) 1000 bakoitzeko 20 gutxiago ikusi ziren (27 gutxiagotik 2 gutxiagora) POP antiagregatzaile plaketarioak vs. antikoagulatzaileak. GEGMk uste zuen, ziurrenik, POP antiagregatzaileen itxierak GEHIGARRIAren efektu ez-agregagarrien kopurua murriztuko zuela eta emaitzarekiko konfiantza moderatua izango zela. Paziente bakar batek ere ez zuen enbolia sistemikorik izan.",,,,,
sns1064_01033,SNS1064,train,prevencion_secundaria_ictus.txt,Ahozko antikoagulatzaile zuzenak vs. K bitamina inhibitzen duten ahozko antikoagulatzaileak erabil daitezke estenosi mitrala duten 18 urtetik gorako pazienteetan iktusa prebenitzeko?,g) Zein da eskatutako baliabideen magnitudea (kostuak)?,Ezezaguna da.,"Ahozko antikoagulatzaile zuzenen eraginkortasuna eta segurtasuna vs. estenosi mitrala duten paziente helduetan ez zen aurkitu K bitamina inhibitzen duten ahozko antikoagulatzaileen eraginkortasuna eta segurtasuna alderatzeko azterlanik, eta, beraz, ez zen aztertu eskatutako errekortsoen magnitudea.",,,,,
sns1064_01034,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean bi aldiz erabil daiteke dabigatran 150 mg?",e) Ba al dago ziurgabetasun edo aldakortasun handirik nolakoak diren jakiteko?,Ziurgabetasuna edo aldakortasuna ziurrenik ez dira garrantzitsuak.,"Emaitzen heterogeneotasunak zalantza nabarmena uzten zuen pazienteen batez besteko balioen gainean. Aurkitutako azterketetan, iktusa prebenitzeko lehentasuna ikusi zen beste aldagai batzuen aldean, odoljario-arriskua onartuz eta iktus minusbaliatzailea heriotza baino ondorio okerragoa dela baloratuz. Antikoagulatzailetzat hartu ziren beste faktore batzuk hauek izan ziren: janariarekin edo botikekin interakziorik ez izatea, antidotoa izatea eta iktusa emateko erraztasuna.",,,,,
sns1064_01035,SNS1064,train,prevencion_secundaria_ictus.txt,Erabili al daiteke ahozko antikoagulatzaile zuzenak vs. K bitamina inhibitzen duten ahozko antikoagulatzaileak protesi balbularra duten 18 urtetik gorako pazienteetan iktusa bigarren mailan prebenitzeko?,i) Esku-hartzearen kostu-eraginkortasunak esku-hartzeari laguntzen dio ala,Ezezaguna da.,"Ez zen ikerketarik aurkitu, eta, beraz, ez zen aztertu ahoko antikoagulatzaile zuzenen kostua-eraginkortasuna vs. K bitamina inhibitzen duten ahoko antikoagulatzaileen kostua-eraginkortasuna, balbula-protesia duten paziente helduen iktusa sekundarioki prebenitzeko.",,,,,
sns1064_01036,SNS1064,train,prevencion_secundaria_ictus.txt,"Erabili al daiteke plaketen aurkako foramen obal iragazkorraren (FOP) itxiera vs. plaketen aurkako tratamendua, iktusaren prebentzio sekundariorako, FOP duten paziente helduetan?",c) Zein da espero diren ondorio kaltegarrien magnitudea?,Txikia da.,"Ondorio kaltegarrien magnitudea odoljarioa edo odoljario larria eta enbolismo sistemikoa (konfiantza moderatua/txikia) aldagaietan oso txikia izan zela uste zuten. Odol-heriotza edo odoljario handiena izan zen aldagai edo amaierarako, 0,48ko OR lortu zen (%95eko IKtik 0,20tik 1,12ra), eta enbolismo sistemikoaren aldagai edo amaierarako 0,83ko OR bat lortu zen (%95eko IKtik 0,13tik 7,25era).",,,,,
sns1064_01037,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean bi aldiz erabil daiteke dabigatran 150 mg?","f) Espero diren ondorio desiragarrien eta nahi ez direnen arteko balantzea,","Ez du laguntzen ez esku-hartzean, ez konparazioan.","Iktus berriaren amaieran, efektuaren zenbateslea 10 kasu gutxiago izan zen, dabigatran 150 mg-ko tratamenduan zeuden 1000 pazienteko, % 95eko IC-arekin, 23 gutxiagotik 7 gehiagora. Edozein arrazoirengatiko heriotza-tasaren amaieran, efektuaren zenbateslea 4 kasu gutxiago izan zen % 95etik 24ra gutxiagotik 21 gehiagora bitarteko BG duten 1000 pazienteko kasuengatik. Kalkuluen arabera, efektuaren zenbateslea kasu bat gutxiago izan zen 1000 pazienteko kasu bakoitzeko (IC-ren % 95etik 21era gutxiago), eta % 295etik 28ra gutxiegi izan zen (IIIIIII-aren % 95etik 28ra).

GEGren iritziz, aztertutako saiakuntzaren emaitzak, elkarrekin baloratuta, ez ziren izan esku-hartzearen aldekoak, ezta konparazioaren aldekoak ere, eta segurtasuna antzekoa izan zen bi taldeetan. Iktus berria, edozein arrazoirengatiko heriotza-tasa eta kausa baskularraren heriotza-tasa detektatu zirenean, efektuaren zenbateslea dabigatranaren aldekoa izan zen 150 mg PRAKTIKA KLINIKOKOA PREBENTZIOAREN AURKAKO BEHARREZTASUNA EDO BEHARREKO BEHAZTASUNA EGITEAZTAZTASUNA EGIN DAITZEN DUEN ETA BEHARRIGABEHARTUTASUNAK BEHARTU DITU DITU DITU BEHARREN.",,,,,
sns1064_01038,SNS1064,train,prevencion_secundaria_ictus.txt,"Iktusaren prebentzio sekundarioan fibrilazio aurikularra duten pazienteetan, egunean bi aldiz erabil daiteke dabigatran 150 mg?",a) Lehentasuna al du arazo horrek?,"Bai, bai.","Arazoa lehentasunezkotzat jotzen da, izan ere, FA eta iktus-aurrekariak dituzten pazienteek errepikatzeko arrisku handia dute, eta heriotza-tasa eta erikortasun-tasa handia izaten jarraitzen dute, AVK29rekin tratamenduan dauden pazienteen kasuan. GEGko kide guztiek lehentasunezko osasun-arazotzat jo zuten iktusa. Kide batzuek nabarmendu zuten gaixotasunaren karga eta pazienteen desgaitasun potentziala.",,,,,
